Season,WTeamID,LTeamID,TeamID_W,Team_W,AdjOE_W,AdjDE_W,BARTHAG_W,EFG%_W,EFGD%_W,TOR_W,TORD_W,ORB_W,DRB_W,ADJ T_W,WAB_W,TeamID_L,Team_L,AdjOE_L,AdjDE_L,BARTHAG_L,EFG%_L,EFGD%_L,TOR_L,TORD_L,ORB_L,DRB_L,ADJ T_L,WAB_L
2017,1332,1233,1332.0,Oregon,118.491,94.8203,0.928432,55.5,46.4,17.1,19.3,32.4,29.5,67.0501,5.99917,1233.0,Iona,110.242,106.738,0.591815,53.4,50.0,16.5,18.0,27.0,32.1,70.3612,-5.56683
2017,1348,1166,1348.0,Rhode Island,112.04,94.9657,0.87005,50.8,45.0,16.4,19.4,32.8,29.7,66.3858,0.484705,1166.0,Creighton,115.179,96.2116,0.88788,57.6,49.9,17.1,19.3,24.2,29.6,71.3427,4.24986
2017,1376,1266,1376.0,South Carolina,109.399,90.0268,0.9039,47.3,45.5,18.4,24.3,34.0,31.6,68.235,1.66342,1266.0,Marquette,122.476,102.866,0.881487,57.5,52.2,17.3,18.3,27.1,29.2,70.165,0.575239
2017,1425,1374,1425.0,USC,114.119,101.559,0.792639,52.2,50.1,15.7,17.9,31.0,31.4,68.6965,1.35628,1374.0,SMU,120.872,95.0799,0.940485,54.6,46.0,16.9,18.3,37.2,26.4,63.404,6.49309
2017,1196,1438,1196.0,Florida,117.335,89.9985,0.954794,51.6,45.8,16.9,21.0,32.1,29.5,68.8892,6.32181,1438.0,Virginia,112.525,87.9017,0.944798,52.4,46.1,15.6,20.7,28.3,24.5,58.9518,4.9618
2017,1211,1321,1211.0,Gonzaga,118.501,87.2474,0.97128,56.6,41.1,16.2,17.1,30.0,26.2,70.1876,7.79462,1321.0,Northwestern,111.853,95.8361,0.855362,49.7,46.1,16.0,17.9,30.8,30.6,65.5415,1.95339
2017,1452,1323,1452.0,West Virginia,116.022,90.2814,0.947086,51.3,48.8,17.0,27.6,37.9,31.9,70.8525,6.34731,1323.0,Notre Dame,120.04,97.4161,0.916951,53.6,49.1,14.0,18.7,27.3,30.8,66.9244,5.92404
2017,1458,1437,1458.0,Wisconsin,115.328,93.0862,0.921576,52.1,47.5,17.0,19.5,35.9,25.9,63.0172,5.11989,1437.0,Villanova,122.9,93.5152,0.958605,57.5,48.1,17.1,20.1,30.2,27.8,64.2722,11.0388
2017,1124,1425,1124.0,Baylor,117.003,94.9689,0.916785,52.5,46.1,20.6,17.1,39.8,29.4,63.734,7.82814,1425.0,USC,114.119,101.559,0.792639,52.2,50.1,15.7,17.9,31.0,31.4,68.6965,1.35628
2017,1276,1257,1276.0,Michigan,123.995,98.5684,0.933339,57.0,51.9,14.2,19.5,24.7,30.0,62.5924,3.76178,1257.0,Louisville,118.219,92.3587,0.944739,51.4,45.7,16.0,19.6,36.7,28.5,68.1008,6.84948
2017,1314,1116,1314.0,North Carolina,121.639,92.4259,0.95924,51.7,48.1,16.2,18.6,41.3,25.0,71.449,8.31228,1116.0,Arkansas,115.517,100.75,0.828202,51.4,47.8,16.6,18.5,31.9,34.2,69.5944,3.88725
2017,1332,1348,1332.0,Oregon,118.491,94.8203,0.928432,55.5,46.4,17.1,19.3,32.4,29.5,67.0501,5.99917,1348.0,Rhode Island,112.04,94.9657,0.87005,50.8,45.0,16.4,19.4,32.8,29.7,66.3858,0.484705
2017,1376,1181,1376.0,South Carolina,109.399,90.0268,0.9039,47.3,45.5,18.4,24.3,34.0,31.6,68.235,1.66342,1181.0,Duke,122.793,96.5422,0.940809,54.8,47.4,16.3,17.3,31.7,29.8,68.2842,8.52566
2017,1417,1153,1417.0,UCLA,123.528,100.493,0.914768,59.8,48.7,15.1,15.8,29.1,28.6,73.2803,6.68356,1153.0,Cincinnati,115.974,92.9507,0.927229,52.0,45.2,15.3,20.2,35.5,29.4,64.0079,5.69982
2017,1211,1452,1211.0,Gonzaga,118.501,87.2474,0.97128,56.6,41.1,16.2,17.1,30.0,26.2,70.1876,7.79462,1452.0,West Virginia,116.022,90.2814,0.947086,51.3,48.8,17.0,27.6,37.9,31.9,70.8525,6.34731
2017,1242,1345,1242.0,Kansas,122.2,95.5535,0.944206,56.1,48.1,17.6,18.6,34.1,29.7,69.9972,10.9345,1345.0,Purdue,117.253,94.13,0.925952,55.7,47.7,18.3,16.6,30.8,24.4,69.052,5.5759
2017,1332,1276,1332.0,Oregon,118.491,94.8203,0.928432,55.5,46.4,17.1,19.3,32.4,29.5,67.0501,5.99917,1276.0,Michigan,123.995,98.5684,0.933339,57.0,51.9,14.2,19.5,24.7,30.0,62.5924,3.76178
2017,1462,1112,1462.0,Xavier,116.27,98.8692,0.865798,51.9,51.6,18.4,17.5,34.5,25.5,67.0475,1.55032,1112.0,Arizona,118.36,96.4548,0.913216,53.7,47.7,16.6,17.4,33.2,26.0,65.7283,7.9045
2017,1196,1458,1196.0,Florida,117.335,89.9985,0.954794,51.6,45.8,16.9,21.0,32.1,29.5,68.8892,6.32181,1458.0,Wisconsin,115.328,93.0862,0.921576,52.1,47.5,17.0,19.5,35.9,25.9,63.0172,5.11989
2017,1246,1417,1246.0,Kentucky,119.074,92.2928,0.949306,52.9,47.5,15.7,19.2,33.5,27.7,72.3782,8.99638,1417.0,UCLA,123.528,100.493,0.914768,59.8,48.7,15.1,15.8,29.1,28.6,73.2803,6.68356
2017,1314,1139,1314.0,North Carolina,121.639,92.4259,0.95924,51.7,48.1,16.2,18.6,41.3,25.0,71.449,8.31228,1139.0,Butler,118.451,97.8115,0.900403,54.6,50.8,15.0,19.6,27.2,27.0,65.8709,5.50749
2017,1376,1124,1376.0,South Carolina,109.399,90.0268,0.9039,47.3,45.5,18.4,24.3,34.0,31.6,68.235,1.66342,1124.0,Baylor,117.003,94.9689,0.916785,52.5,46.1,20.6,17.1,39.8,29.4,63.734,7.82814
2017,1211,1462,1211.0,Gonzaga,118.501,87.2474,0.97128,56.6,41.1,16.2,17.1,30.0,26.2,70.1876,7.79462,1462.0,Xavier,116.27,98.8692,0.865798,51.9,51.6,18.4,17.5,34.5,25.5,67.0475,1.55032
2017,1332,1242,1332.0,Oregon,118.491,94.8203,0.928432,55.5,46.4,17.1,19.3,32.4,29.5,67.0501,5.99917,1242.0,Kansas,122.2,95.5535,0.944206,56.1,48.1,17.6,18.6,34.1,29.7,69.9972,10.9345
2017,1314,1246,1314.0,North Carolina,121.639,92.4259,0.95924,51.7,48.1,16.2,18.6,41.3,25.0,71.449,8.31228,1246.0,Kentucky,119.074,92.2928,0.949306,52.9,47.5,15.7,19.2,33.5,27.7,72.3782,8.99638
2017,1376,1196,1376.0,South Carolina,109.399,90.0268,0.9039,47.3,45.5,18.4,24.3,34.0,31.6,68.235,1.66342,1196.0,Florida,117.335,89.9985,0.954794,51.6,45.8,16.9,21.0,32.1,29.5,68.8892,6.32181
2017,1211,1376,1211.0,Gonzaga,118.501,87.2474,0.97128,56.6,41.1,16.2,17.1,30.0,26.2,70.1876,7.79462,1376.0,South Carolina,109.399,90.0268,0.9039,47.3,45.5,18.4,24.3,34.0,31.6,68.235,1.66342
2017,1314,1332,1314.0,North Carolina,121.639,92.4259,0.95924,51.7,48.1,16.2,18.6,41.3,25.0,71.449,8.31228,1332.0,Oregon,118.491,94.8203,0.928432,55.5,46.4,17.1,19.3,32.4,29.5,67.0501,5.99917
2017,1314,1211,1314.0,North Carolina,121.639,92.4259,0.95924,51.7,48.1,16.2,18.6,41.3,25.0,71.449,8.31228,1211.0,Gonzaga,118.501,87.2474,0.97128,56.6,41.1,16.2,17.1,30.0,26.2,70.1876,7.79462
