Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
Maryland,107.508,101.25,0.665895,47.5,48.0,19.6,16.1,34.3,32.0,65.9519,2012,-2.92287
Rice,100.544,98.8512,0.548675,49.0,48.0,19.4,19.4,26.2,27.9,67.7306,2012,-7.17227
Rider,103.437,108.276,0.371498,52.2,50.6,21.7,18.4,28.2,34.9,67.7648,2012,-11.5636
Lamar,106.013,102.382,0.598878,46.2,46.9,17.5,20.1,37.6,30.5,66.2145,2012,-4.20106
Arizona,106.817,96.5786,0.761103,51.0,44.9,19.0,18.1,30.6,30.0,64.2763,2012,0.308923
Penn St.,101.832,98.7327,0.587936,44.9,51.7,19.2,21.5,34.4,27.9,63.4188,2012,-6.14386
Hawaii,102.98,107.478,0.379501,50.5,48.9,21.4,17.4,34.1,34.1,69.6232,2012,-9.52995
San Diego,102.425,105.102,0.426373,50.9,51.9,19.9,20.8,25.7,33.5,65.3076,2012,-10.8657
UC Davis,93.6303,112.171,0.111286,48.4,52.2,23.4,16.8,26.7,36.1,65.1885,2012,-19.6764
LSU,101.718,94.0231,0.711891,45.1,46.9,19.4,21.8,34.6,31.3,65.1306,2012,-2.31982
St. Francis NY,97.4979,100.017,0.427184,50.2,48.1,23.0,21.2,32.6,29.4,67.9483,2012,-10.3024
Fresno St.,100.538,102.509,0.444408,46.0,50.4,16.5,21.9,29.1,34.6,61.9045,2012,-12.3888
UMKC,99.8786,109.94,0.24904,51.4,52.6,20.3,18.9,25.8,34.7,63.0834,2012,-12.9429
Baylor,116.433,95.5866,0.906253,52.3,47.6,20.4,21.0,38.0,32.3,65.5813,2012,6.96003
Oral Roberts,110.176,103.563,0.670803,53.5,52.3,19.8,21.0,35.1,28.7,63.3156,2012,1.17304
Ohio,106.894,94.8545,0.798054,48.9,47.1,19.3,26.2,33.8,34.2,65.8265,2012,0.446576
Winthrop,95.0932,102.627,0.293839,45.4,51.8,19.0,21.6,32.0,29.0,61.9645,2012,-13.8919
Northern Illinois,91.4568,108.207,0.126306,42.3,52.4,25.4,18.8,35.1,30.1,62.269,2012,-19.8802
Georgia Tech,98.0327,98.1607,0.496249,47.5,46.4,22.8,17.7,33.5,29.1,62.6611,2012,-9.30976
Kent St.,104.481,100.832,0.600799,50.5,48.5,20.8,23.5,33.7,35.1,66.9735,2012,-3.93798
High Point,105.683,111.662,0.34686,51.3,50.9,19.3,17.5,31.7,34.6,63.5083,2012,-12.8464
Weber St.,109.736,105.314,0.616101,52.3,50.0,15.6,18.1,25.9,28.7,65.6189,2012,-0.901996
Maine,96.047,106.311,0.23728,47.9,47.1,19.7,19.1,31.0,35.3,66.3881,2012,-12.4603
Radford,90.9204,105.207,0.157316,43.6,50.4,20.7,21.8,31.5,36.0,64.4255,2012,-20.2142
SMU,96.9368,99.9164,0.413829,49.4,50.3,20.8,23.1,24.2,33.0,59.2903,2012,-11.2844
Richmond,109.093,101.871,0.687342,50.1,48.1,17.7,19.9,27.9,36.4,63.006,2012,-5.33305
Providence,109.804,105.014,0.625499,47.1,47.9,18.5,16.6,36.1,35.6,65.5136,2012,-4.85524
Louisville,105.671,86.3945,0.910212,47.3,43.3,20.7,22.9,35.7,33.9,65.8676,2012,5.51515
Davidson,111.783,100.092,0.780815,50.9,47.2,17.2,17.5,35.0,27.0,67.2604,2012,-0.320623
Savannah St.,95.738,95.2479,0.514752,46.5,46.7,23.0,23.9,38.0,29.7,62.7257,2012,-5.6124
North Florida,102.404,104.647,0.438022,51.5,50.0,22.9,20.0,33.6,34.6,65.531,2012,-6.68433
Missouri St.,104.88,97.4511,0.699495,48.6,47.1,16.4,18.3,27.5,28.0,62.6291,2012,-5.89947
Vanderbilt,116.342,94.4468,0.916651,54.1,46.9,20.0,19.0,32.2,31.7,64.9274,2012,4.02971
Washington St.,109.908,101.029,0.724862,52.9,49.6,20.4,18.1,30.5,30.4,62.9863,2012,-6.63851
Akron,106.983,99.0521,0.708029,51.5,46.4,21.0,20.6,34.8,33.2,66.7275,2012,-1.67669
Bowling Green,103.47,100.068,0.594938,49.6,50.7,20.6,23.0,34.4,32.5,63.7668,2012,-7.21659
Memphis,113.73,92.4149,0.915806,54.0,43.4,18.7,20.7,31.3,32.8,67.2536,2012,3.00269
Central Arkansas,92.1322,111.027,0.104769,45.5,54.6,20.3,21.2,32.1,37.3,71.8844,2012,-15.0707
Murray St.,106.932,93.7547,0.819411,53.5,45.6,20.7,24.1,34.1,34.1,64.9912,2012,3.9056
American,101.945,100.149,0.550906,49.3,46.3,17.5,17.4,26.7,30.5,61.7344,2012,-5.06903
Notre Dame,109.917,97.712,0.794718,49.5,45.8,16.1,17.3,30.5,32.3,60.9047,2012,2.22028
Creighton,119.396,103.671,0.835359,57.8,49.6,17.7,15.3,30.8,26.1,66.0612,2012,4.76574
Duke,117.193,96.8748,0.899316,52.8,47.1,17.7,18.5,34.7,31.9,67.126,2012,7.98133
Indiana St.,101.349,98.1917,0.589996,47.8,48.5,18.9,18.6,26.2,27.1,64.029,2012,-4.18621
UCLA,108.188,96.0179,0.797769,50.5,47.8,18.2,21.1,33.0,29.6,64.3214,2012,-3.63901
Pacific,98.0461,106.832,0.271522,46.5,51.1,18.8,20.4,29.5,34.9,61.6026,2012,-13.3369
Texas A&M,100.838,95.8865,0.640843,47.6,46.4,20.9,19.1,30.8,28.7,61.8186,2012,-5.53522
North Texas,99.5618,100.129,0.483676,47.0,46.6,20.8,20.7,33.7,30.5,67.7324,2012,-7.9532
Nevada,105.305,99.66,0.653318,51.3,46.8,20.7,18.7,34.6,29.9,63.9979,2012,0.31948
UTSA,103.066,104.617,0.457161,51.5,49.9,20.2,22.5,28.1,33.5,67.0042,2012,-8.53798
Hartford,91.2894,105.368,0.161186,48.6,51.2,23.1,23.1,21.7,31.6,64.8698,2012,-16.8647
Mississippi Valley St.,96.0068,105.092,0.261189,46.3,49.6,20.6,23.5,33.3,32.3,69.0248,2012,-4.8373
Gardner Webb,95.6109,103.659,0.283038,45.8,49.4,21.1,19.6,34.6,30.3,63.8781,2012,-14.4894
Prairie View A&M,84.971,103.518,0.0935929,42.7,47.8,23.0,22.4,33.6,30.5,69.4124,2012,-13.4215
Chattanooga,97.1893,106.884,0.250972,46.3,50.0,19.7,17.4,31.2,29.1,67.4538,2012,-14.659
Georgia Southern,96.3411,105.04,0.270098,50.8,51.8,22.4,22.5,29.0,32.5,65.2646,2012,-9.47699
Northern Arizona,90.1052,112.858,0.0698339,44.2,56.9,22.7,20.9,31.5,33.9,64.4639,2012,-19.1693
Nebraska,102.138,100.7,0.540659,49.0,52.5,21.2,19.9,27.5,28.8,61.543,2012,-5.03888
Yale,100.025,100.194,0.495143,47.5,47.3,21.3,18.8,32.5,28.4,66.0451,2012,-2.9615
Tennessee Martin,94.4263,115.449,0.0901667,44.1,55.5,23.3,19.8,33.3,36.0,65.2308,2012,-20.471
Morehead St.,98.5866,103.798,0.356101,50.0,52.8,24.5,24.5,34.8,31.2,59.9971,2012,-9.05478
Tennessee,106.575,95.0745,0.78805,49.4,46.2,20.7,18.1,33.3,30.2,64.1037,2012,-1.43659
Texas St.,99.5981,108.8,0.265758,49.2,51.5,19.5,23.0,30.0,36.2,71.5969,2012,-12.7312
Jackson St.,87.5291,109.658,0.0696544,41.8,49.8,23.8,20.8,33.6,36.0,61.3892,2012,-17.3904
Mississippi,105.685,96.749,0.734178,47.2,46.8,21.0,19.7,35.8,32.4,65.3742,2012,-0.284123
Wyoming,101.848,92.6319,0.748526,51.0,46.7,18.9,22.3,23.5,26.3,59.7436,2012,-2.87509
Minnesota,108.99,96.4404,0.803268,51.4,47.5,22.7,20.0,36.4,32.3,63.2558,2012,-1.07317
Illinois,104.023,95.1549,0.735887,49.4,49.2,20.6,20.4,31.3,29.1,64.178,2012,-1.19798
LIU,109.273,107.939,0.535245,53.2,49.4,21.4,18.4,34.1,34.3,73.1196,2012,0.0
UTEP,100.863,98.9181,0.555756,50.3,47.7,21.1,19.1,28.0,31.3,61.4075,2012,-7.50521
Loyola Chicago,95.4997,106.486,0.222318,45.9,51.0,23.8,19.6,32.5,32.1,59.2725,2012,-16.1604
Texas,111.576,97.8866,0.818364,48.5,46.9,18.6,20.1,38.5,34.5,64.6667,2012,0.831501
Maryland Eastern Shore,86.242,106.187,0.0837461,42.0,49.5,25.8,19.4,35.7,32.9,66.9745,2012,-17.2302
Western Illinois,96.8703,98.1758,0.461586,51.0,50.8,18.9,21.2,23.3,27.5,57.8486,2012,-7.40011
Fairleigh Dickinson,87.694,108.775,0.0774545,44.7,49.7,22.2,18.8,29.5,34.0,66.5623,2012,-20.484
North Dakota St.,106.406,106.221,0.505004,54.3,49.1,18.6,18.3,27.5,28.8,65.8278,2012,-7.60353
West Virginia,111.436,97.8459,0.816932,48.3,49.8,19.2,20.2,40.9,30.1,64.2966,2012,-0.199738
Cleveland St.,104.422,96.9203,0.702099,50.6,46.8,21.8,25.1,34.7,33.8,63.8314,2012,-2.09946
Southern Illinois,99.0191,103.384,0.378452,45.6,52.5,20.9,22.0,32.5,31.1,64.864,2012,-12.3976
San Diego St.,106.301,96.1516,0.76024,50.1,47.0,18.7,18.6,30.9,27.0,65.5354,2012,2.9225
Nebraska Omaha,96.382,116.813,0.0987763,47.9,55.6,18.3,16.2,23.4,35.4,70.6719,2012,-11.0293
DePaul,108.871,105.681,0.584659,49.5,52.5,18.5,21.7,31.4,38.8,71.6072,2012,-7.98307
UT Rio Grande Valley,93.3388,109.56,0.136723,47.5,50.8,23.1,19.9,24.7,35.5,63.5041,2012,-15.2905
Chicago St.,88.9285,108.448,0.0926214,43.9,52.7,23.8,19.8,29.7,33.2,69.6706,2012,-18.0615
South Dakota,99.5241,109.651,0.247051,50.5,52.5,19.1,16.8,25.0,30.3,67.9451,2012,-12.8557
Montana St.,96.7426,108.787,0.205979,46.9,53.6,20.4,20.8,31.3,31.4,66.226,2012,-12.4228
Oklahoma St.,106.478,100.272,0.666098,48.0,47.8,17.5,18.7,23.8,34.0,65.4928,2012,-3.78017
Wagner,104.527,98.1088,0.674517,49.9,45.1,19.4,25.0,35.5,34.2,67.2226,2012,-0.590658
Bethune Cookman,102.217,110.774,0.284051,48.4,51.7,20.6,23.8,34.2,37.3,61.955,2012,-11.0544
Wofford,101.535,104.699,0.412694,49.6,49.3,18.4,17.4,31.6,27.4,60.863,2012,-7.52989
Cal Poly,104.644,104.745,0.497215,48.9,49.3,18.0,18.8,36.2,26.3,58.9626,2012,-9.33251
Towson,88.3358,108.806,0.0834142,40.1,51.1,28.6,16.8,38.5,34.7,61.7884,2012,-20.9137
Delaware St.,101.616,109.52,0.297027,47.8,47.9,16.6,21.4,30.4,41.6,59.8653,2012,-9.43266
Norfolk St.,100.003,102.119,0.440098,49.4,46.4,21.0,19.5,33.7,33.0,66.7065,2012,-2.66948
Alcorn St.,89.0512,108.495,0.0935375,44.5,48.1,23.3,21.8,26.8,39.1,67.1713,2012,-17.314
Liberty,100.944,111.002,0.251184,48.0,52.2,17.9,17.0,31.9,31.9,64.4125,2012,-13.4418
Cal St. Bakersfield,101.655,106.406,0.371623,50.9,53.1,22.2,22.9,34.7,32.8,65.1913,2012,-8.73258
Presbyterian,102.129,109.563,0.308318,51.7,51.8,20.9,17.0,30.2,30.9,60.1267,2012,-10.0683
Boise St.,104.837,103.182,0.545602,49.0,53.0,18.6,19.6,32.0,25.4,64.6766,2012,-7.72466
East Carolina,103.541,101.015,0.570546,49.3,50.0,20.3,21.6,29.9,32.2,64.9826,2012,-8.46708
Northwestern,115.886,103.732,0.781446,53.5,51.5,16.0,20.1,26.3,36.9,62.3809,2012,0.0699724
Eastern Illinois,96.1265,111.125,0.158772,47.3,51.8,20.3,20.1,31.5,34.6,63.28,2012,-12.8481
Buffalo,106.493,100.342,0.664682,52.5,45.6,22.1,16.6,34.7,29.1,67.6711,2012,-2.05147
Valparaiso,106.002,101.098,0.632903,53.8,48.1,22.0,17.7,27.9,29.3,64.0935,2012,-3.69749
Elon,98.441,104.515,0.334357,47.5,48.6,19.5,17.8,27.3,32.4,68.4521,2012,-9.55242
Appalachian St.,99.9643,107.868,0.294184,50.1,48.8,21.1,16.2,30.4,32.5,65.2717,2012,-12.2964
Oklahoma,106.262,97.9402,0.718658,47.3,49.5,18.9,20.3,36.2,31.1,66.0581,2012,-3.97076
Mississippi St.,112.628,101.011,0.777635,51.6,48.8,17.9,15.9,31.6,28.2,64.5048,2012,-0.522322
St. John's,104.669,101.947,0.575175,45.6,50.2,19.6,21.5,34.4,39.3,66.2514,2012,-6.05587
Long Beach St.,109.304,96.5937,0.8056,52.3,47.7,19.1,21.7,34.4,31.4,66.2104,2012,0.983644
Samford,102.433,112.131,0.261098,51.1,51.2,20.2,18.9,28.6,36.2,61.7963,2012,-13.5969
Eastern Washington,100.574,105.29,0.371223,47.4,50.9,17.2,22.3,31.1,32.2,67.4503,2012,-9.96707
Kansas St.,109.362,93.1603,0.863415,48.9,46.0,21.2,23.5,40.7,33.7,66.3356,2012,2.11047
Pepperdine,94.863,105.834,0.221218,44.5,48.8,21.6,16.0,33.9,29.3,60.606,2012,-12.0618
Charleston,102.153,100.67,0.541959,49.5,47.2,19.1,20.8,29.9,35.5,66.6579,2012,0.0
Grambling St.,83.9699,116.86,0.0218604,39.8,49.9,24.5,17.4,27.8,36.3,64.4949,2012,-19.8809
Texas Southern,91.4382,103.408,0.195482,46.8,46.7,25.4,24.1,33.6,34.4,65.1548,2012,-11.1716
Central Connecticut,99.7682,103.514,0.395599,47.8,51.0,20.9,24.4,33.3,36.6,66.8615,2012,-9.8478
VMI,101.981,110.896,0.276129,50.6,54.0,18.2,20.8,26.8,36.4,72.9646,2012,-10.7023
Auburn,99.3113,95.5877,0.608134,46.4,47.0,20.6,21.6,31.4,32.9,64.3518,2012,-5.0768
Idaho St.,97.6224,111.098,0.184376,47.4,55.0,21.1,22.5,31.0,34.5,64.446,2012,-14.9312
Columbia,102.095,104.202,0.441529,48.8,47.9,19.6,19.0,28.6,26.9,62.3181,2012,-9.14023
IU Indy,107.668,110.47,0.426671,49.0,53.1,17.7,19.8,34.0,35.0,65.5145,2012,-10.9905
Western Carolina,101.481,107.001,0.352266,47.6,52.0,19.6,21.2,33.7,34.2,65.3997,2012,-11.0844
Eastern Kentucky,100.195,110.651,0.242033,49.4,51.8,17.3,20.4,27.6,34.1,61.7264,2012,-11.1696
Penn,103.373,99.9067,0.596814,51.2,48.5,19.6,22.0,26.8,32.3,62.2261,2012,-3.99164
South Carolina St.,92.4674,116.201,0.0673969,43.1,53.8,22.4,17.8,35.6,36.4,68.7332,2012,-20.4496
Idaho,105.948,105.609,0.509205,53.5,49.1,20.4,16.6,31.9,31.9,62.2266,2012,-6.65204
Stony Brook,102.633,101.598,0.529104,47.7,49.6,19.6,21.4,39.2,25.6,61.3039,2012,-4.43373
SIU Edwardsville,95.5953,110.747,0.155519,50.1,50.2,22.9,18.6,26.8,34.1,67.5174,2012,-13.2908
Saint Peter's,89.7676,105.469,0.135443,45.3,50.5,23.8,22.7,30.1,37.4,63.3775,2012,-18.9743
Virginia,104.534,89.117,0.862354,50.7,44.7,18.7,21.0,27.1,25.5,59.4701,2012,1.96527
UCF,106.341,99.4091,0.684642,47.8,47.7,19.3,19.1,36.5,32.2,62.9846,2012,-0.835185
Drexel,110.244,96.8807,0.815467,50.1,43.7,19.1,18.3,34.4,26.6,60.1506,2012,1.18173
Charleston Southern,103.0,105.85,0.422168,50.5,53.1,18.6,22.4,33.1,30.7,69.3252,2012,-6.40816
Northern Iowa,105.882,97.755,0.714721,50.3,50.2,17.6,19.3,24.8,25.6,61.7251,2012,-2.61803
South Carolina,103.155,102.083,0.529987,46.2,51.0,20.4,22.7,36.1,37.6,61.4624,2012,-8.8792
Boston College,96.7281,101.701,0.359735,48.1,49.5,22.3,18.0,22.4,32.7,64.1386,2012,-11.4016
Kentucky,123.501,90.4276,0.973001,53.8,42.0,17.1,17.6,37.8,31.2,65.2691,2012,11.2513
Lafayette,105.56,112.346,0.32818,52.4,53.0,19.0,18.3,23.8,32.9,65.3405,2012,-11.0187
North Carolina Central,96.7718,101.682,0.361435,50.0,47.6,23.4,24.0,29.4,35.0,65.1894,2012,-9.55541
Iowa,112.359,102.909,0.733066,50.5,51.8,18.1,19.8,32.9,32.1,67.7942,2012,-2.73671
Alabama,105.528,89.7105,0.866159,49.1,43.7,20.2,21.2,33.5,31.6,61.7911,2012,1.55705
Tennessee Tech,102.238,105.346,0.41474,50.8,51.0,22.0,21.4,33.9,32.1,67.5003,2012,-6.84284
NJIT,98.1886,108.591,0.239022,47.3,49.7,18.7,20.4,28.7,33.1,63.8523,2012,-12.4687
Alabama A&M,90.0903,112.625,0.07127,45.1,49.2,23.9,20.6,30.4,33.6,66.8443,2012,-17.4498
Dartmouth,91.4443,103.221,0.1989,44.3,48.7,21.5,19.1,27.3,27.8,62.475,2012,-19.2204
La Salle,108.007,94.798,0.817592,53.2,46.0,18.8,22.8,27.3,34.0,67.542,2012,-2.04423
Tulsa,105.707,98.9699,0.680781,50.7,46.7,22.4,18.6,33.8,26.7,63.7468,2012,-5.44479
Kansas,114.128,88.6091,0.948365,52.3,43.4,19.2,20.2,34.9,29.1,66.352,2012,8.21539
Michigan St.,114.285,88.2995,0.951042,52.7,43.3,19.9,19.3,36.7,27.0,64.6546,2012,8.57958
Cal St. Fullerton,108.072,108.637,0.485002,54.1,50.9,21.8,19.1,36.0,30.5,68.3241,2012,-4.49118
Southeastern Louisiana,86.9167,98.8733,0.185091,43.7,46.4,23.5,20.7,31.6,31.0,62.8307,2012,-12.7686
UC Riverside,90.2161,99.5572,0.243603,44.1,44.9,20.7,18.7,28.6,33.8,62.2813,2012,-10.816
Clemson,105.187,96.3256,0.733429,48.3,48.7,19.0,22.8,33.0,30.3,62.8964,2012,-5.51927
Colorado,105.027,94.6127,0.768693,49.5,46.9,19.6,18.4,29.2,28.8,64.9213,2012,-0.280254
Coastal Carolina,102.436,105.197,0.424136,51.5,47.0,20.5,17.0,34.1,31.5,63.8905,2012,-7.11588
North Carolina A&T,94.7279,106.178,0.212119,47.4,49.9,21.6,22.2,29.3,37.9,68.3275,2012,-13.8677
Washington,109.492,97.7037,0.78752,49.8,47.1,18.5,19.3,38.6,31.5,69.1758,2012,0.251111
Colorado St.,111.442,102.809,0.716516,53.0,50.3,19.6,18.4,28.7,29.4,63.5352,2012,-0.935473
UMBC,91.7014,113.764,0.0773213,43.5,53.0,21.0,18.7,31.7,33.3,68.2563,2012,-20.9833
Louisiana Monroe,95.6415,113.569,0.121775,46.7,52.9,20.3,16.6,26.9,31.4,63.3306,2012,-17.9951
The Citadel,92.1709,109.557,0.12055,47.8,53.7,22.1,18.3,28.4,32.2,63.7433,2012,-18.9055
Hofstra,99.174,103.073,0.390906,44.9,51.4,20.6,23.0,33.5,31.7,65.4976,2012,-14.3777
South Alabama,100.434,105.215,0.369384,46.8,47.3,24.2,18.8,42.6,33.2,64.532,2012,-5.88973
Butler,98.8333,93.6236,0.650842,45.0,46.7,20.2,21.5,34.6,27.7,64.2992,2012,-4.76095
Evansville,109.672,104.84,0.626715,51.0,55.5,18.4,24.3,26.8,34.2,66.6164,2012,-5.64609
Northern Colorado,104.593,112.626,0.299226,55.1,54.0,24.1,17.5,33.5,27.8,66.1374,2012,-12.1978
Wisconsin,114.156,90.4492,0.935654,50.1,42.5,15.0,18.2,30.6,27.8,57.4937,2012,4.81773
Florida A&M,92.8275,110.278,0.121216,44.5,50.3,22.5,21.0,35.8,38.5,68.3527,2012,-17.8724
TCU,106.862,105.276,0.542879,49.4,54.1,19.4,21.5,30.1,30.1,68.012,2012,-4.98244
Middle Tennessee,108.158,96.0522,0.796589,53.6,44.7,20.9,22.3,35.0,33.6,65.3007,2012,0.775931
Oregon,115.644,102.359,0.802705,53.4,49.0,19.0,18.6,33.1,31.9,66.7961,2012,0.932241
Harvard,108.703,95.0115,0.824645,52.5,45.4,20.4,20.0,30.7,26.9,60.2773,2012,2.33415
Florida,121.777,97.8664,0.925098,54.8,47.8,16.9,19.1,33.5,30.2,64.4424,2012,3.04812
Saint Joseph's,111.062,99.0864,0.787874,53.1,45.5,18.8,15.4,29.8,31.7,65.0273,2012,-1.6739
Saint Mary's,112.532,99.5971,0.802858,53.3,48.4,18.1,18.4,35.9,26.1,63.6007,2012,2.86072
Texas A&M Corpus Chris,89.2985,106.04,0.121737,44.0,49.0,22.8,20.1,29.7,33.1,64.9985,2012,-17.9512
Ohio St.,117.897,88.1208,0.96603,52.1,46.4,17.6,22.2,35.7,25.2,67.1039,2012,7.71312
Florida St.,108.247,90.1796,0.890903,51.2,43.7,23.6,22.2,35.4,33.1,66.4706,2012,4.27194
Seton Hall,105.996,95.0295,0.778326,49.7,46.5,19.0,21.7,32.2,30.5,64.8037,2012,0.155892
North Carolina,116.459,90.5492,0.947547,49.8,45.0,16.4,18.3,39.9,27.5,71.501,2012,8.34878
Houston Christian,93.092,110.243,0.12514,45.1,53.6,21.6,21.9,31.6,36.2,70.8118,2012,-15.3584
Lehigh,107.563,99.2611,0.715806,50.4,47.2,16.5,21.3,31.2,29.6,67.4731,2012,-1.12142
Navy,90.5386,109.518,0.100776,45.3,54.5,23.3,22.0,30.9,30.7,60.2587,2012,-20.4725
Saint Francis,95.1914,110.123,0.157677,50.6,52.4,24.5,21.2,28.0,38.5,62.7913,2012,0.0
Santa Clara,104.374,112.587,0.295041,47.0,52.4,16.8,17.7,29.8,34.0,65.3894,2012,-14.4489
Loyola Marymount,101.532,99.2888,0.563882,48.0,47.2,19.8,20.5,31.4,33.8,66.303,2012,-4.13045
Delaware,103.835,102.998,0.523246,47.5,43.9,18.8,15.6,28.8,33.4,66.9881,2012,-6.1106
Miami OH,102.831,104.094,0.464946,50.7,50.6,21.7,18.9,26.9,32.3,59.6693,2012,-12.1274
New Mexico,110.769,91.6335,0.898526,52.8,44.4,20.0,21.3,34.3,27.7,65.4603,2012,2.91699
Coppin St.,106.141,117.195,0.242441,52.0,53.3,18.8,17.9,30.2,35.3,67.9481,2012,-10.5442
Temple,114.046,97.6123,0.856854,52.9,48.4,18.0,19.4,31.0,31.7,66.061,2012,4.2155
Monmouth,97.4403,108.434,0.226292,47.1,55.3,20.0,24.7,29.6,37.9,67.9267,2012,-12.5835
Southern,89.5445,106.793,0.116516,45.4,43.9,21.1,19.4,23.4,36.2,64.1309,2012,-10.7222
Southern Miss,111.297,100.721,0.759183,46.2,50.5,16.4,21.2,36.5,28.2,63.6269,2012,1.27346
California,110.238,94.7578,0.850706,51.7,46.5,18.2,19.4,32.0,27.2,65.7169,2012,1.82111
Georgia St.,102.043,93.7926,0.72504,48.0,43.9,17.6,22.9,32.8,31.8,64.2279,2012,-4.95035
Miami FL,111.172,97.7678,0.814195,49.7,47.8,17.4,19.9,32.5,33.0,63.1716,2012,-0.197866
Georgia,104.163,97.6018,0.678784,45.3,47.8,16.7,18.7,30.5,31.0,61.5532,2012,-3.70023
North Dakota,96.2517,103.235,0.308848,49.8,49.1,21.6,19.7,28.0,30.1,66.6601,2012,-9.29232
Princeton,106.805,100.432,0.669856,53.1,47.1,19.2,18.8,25.8,30.2,62.9836,2012,-3.9186
Saint Louis,111.751,90.8759,0.915131,51.8,45.1,17.9,23.0,31.5,29.1,61.2285,2012,2.77464
Arizona St.,100.032,105.303,0.356521,51.7,49.6,25.7,17.8,29.6,30.1,62.6251,2012,-11.3111
Purdue Fort Wayne,98.6588,106.851,0.285506,50.1,53.6,21.0,19.4,30.6,28.4,68.2281,2012,0.0
Iona,114.703,103.665,0.761985,56.5,51.1,17.4,22.2,32.1,32.3,69.9811,2012,0.194263
Stetson,101.556,107.173,0.35,50.9,51.8,24.3,19.0,33.0,34.5,70.4538,2012,-12.283
Marshall,109.072,101.113,0.705024,48.1,49.2,19.6,18.4,40.5,29.9,64.9496,2012,-1.55934
Eastern Michigan,90.6076,99.7552,0.248601,42.5,47.7,22.9,23.3,31.6,36.7,59.1738,2012,-10.4677
Niagara,102.706,110.41,0.303266,46.9,53.0,18.5,23.3,33.6,35.8,67.0822,2012,-11.5912
