Season,WTeamID,LTeamID,TeamID_W,Team_W,AdjOE_W,AdjDE_W,BARTHAG_W,EFG%_W,EFGD%_W,TOR_W,TORD_W,ORB_W,DRB_W,ADJ T_W,WAB_W,TeamID_L,Team_L,AdjOE_L,AdjDE_L,BARTHAG_L,EFG%_L,EFGD%_L,TOR_L,TORD_L,ORB_L,DRB_L,ADJ T_L,WAB_L
2015,1452,1138,1452.0,West Virginia,111.945,95.5384,0.860865,46.1,52.7,18.7,28.0,40.1,31.1,67.9887,3.94818,1138.0,Buffalo,111.016,99.8426,0.772044,48.7,48.5,16.7,19.7,34.5,30.4,68.3311,-0.965488
2015,1455,1231,1455.0,Wichita St.,116.125,93.7393,0.921487,50.3,45.8,15.0,21.3,34.5,27.4,61.9645,4.4217,1231.0,Indiana,120.952,105.13,0.833711,54.4,50.3,17.2,15.9,35.3,31.5,66.5463,-0.373078
2015,1458,1157,1458.0,Wisconsin,130.542,95.8447,0.972161,54.8,47.7,12.4,15.8,32.1,23.7,58.7189,11.258,1157.0,Coastal Carolina,106.793,104.766,0.554873,50.0,47.7,17.5,16.9,34.8,28.0,63.4513,-4.83484
2015,1112,1326,1112.0,Arizona,119.167,89.1855,0.965536,53.5,45.1,16.5,20.6,34.5,22.4,66.1067,8.94257,1326.0,Ohio St.,115.519,95.3516,0.900824,54.2,46.4,17.0,21.6,33.5,32.0,65.6467,2.39515
2015,1246,1153,1246.0,Kentucky,121.769,86.1481,0.981652,51.5,39.6,16.3,21.3,39.5,31.8,62.8339,12.9584,1153.0,Cincinnati,108.345,94.2106,0.833072,49.5,44.1,21.0,19.9,37.3,32.3,59.6883,-1.16299
2015,1301,1437,1301.0,N.C. State,115.638,99.0916,0.855182,49.3,45.5,16.0,14.9,33.9,30.2,64.1303,0.0,1437.0,Villanova,123.608,93.3355,0.961968,55.3,45.5,16.3,21.6,32.5,31.2,64.07,11.2273
2015,1314,1116,1314.0,North Carolina,121.174,94.6464,0.944875,51.6,45.4,18.2,17.7,40.0,31.2,69.2838,6.38167,1116.0,Arkansas,114.966,98.2623,0.85881,50.0,48.3,16.9,22.3,35.7,34.6,69.3164,3.80335
2015,1323,1139,1323.0,Notre Dame,126.963,100.9,0.933534,58.3,47.9,14.5,17.3,27.9,32.2,63.3024,8.4422,1139.0,Butler,109.933,90.7722,0.900467,48.4,46.7,17.0,19.5,34.7,25.3,63.272,3.35974
2015,1417,1412,1417.0,UCLA,113.406,98.8769,0.828733,49.6,48.5,17.6,17.9,33.8,28.6,66.1675,-0.0491262,1412.0,UAB,104.499,102.076,0.567033,47.6,47.6,20.1,19.7,34.2,33.1,64.7184,-7.23686
2015,1428,1207,1428.0,Utah,116.472,90.9676,0.944915,55.2,43.0,18.2,18.3,31.3,28.4,60.7299,3.65454,1207.0,Georgetown,114.261,95.9807,0.881311,51.3,47.1,19.2,20.2,34.3,31.0,63.9418,3.60161
2015,1462,1209,1462.0,Xavier,117.404,97.3874,0.895633,53.3,50.0,18.1,18.8,31.3,27.3,64.9273,1.26713,1209.0,Georgia St.,111.669,100.046,0.779716,52.0,45.8,16.3,23.2,30.0,34.8,62.5343,-2.61048
2015,1181,1361,1181.0,Duke,126.79,92.8024,0.973109,56.6,46.5,16.3,18.6,35.8,30.2,65.7698,10.5568,1361.0,San Diego St.,105.002,89.5506,0.861821,46.6,43.5,18.6,21.1,35.7,29.7,60.6221,1.51136
2015,1211,1234,1211.0,Gonzaga,121.999,95.1975,0.945459,57.9,44.2,16.1,17.1,33.9,28.0,64.5667,7.87254,1234.0,Iowa,115.337,94.123,0.911929,48.1,45.6,17.1,18.9,35.6,30.3,63.9704,1.97332
2015,1257,1320,1257.0,Louisville,110.968,89.6268,0.921021,47.7,44.0,17.2,21.3,34.7,30.8,64.9462,5.66077,1320.0,Northern Iowa,117.278,95.1287,0.917367,55.9,45.6,17.8,19.2,27.0,26.9,57.8476,5.56235
2015,1277,1438,1277.0,Michigan St.,117.907,94.8071,0.924672,53.2,44.9,17.5,16.5,33.5,27.0,63.3279,2.97339,1438.0,Virginia,113.871,86.4022,0.959868,50.6,42.3,15.7,17.9,34.3,24.2,57.7542,9.92144
2015,1328,1173,1328.0,Oklahoma,112.99,90.7304,0.925749,49.3,44.1,17.6,19.7,31.5,31.4,66.8912,4.24923,1173.0,Dayton,108.805,96.5732,0.79761,52.9,47.3,17.9,21.1,23.3,28.4,63.214,0.902744
2015,1452,1268,1452.0,West Virginia,111.945,95.5384,0.860865,46.1,52.7,18.7,28.0,40.1,31.1,67.9887,3.94818,1268.0,Maryland,111.828,96.0427,0.851943,51.2,45.5,18.9,17.2,28.9,30.5,63.8356,6.82749
2015,1455,1242,1455.0,Wichita St.,116.125,93.7393,0.921487,50.3,45.8,15.0,21.3,34.5,27.4,61.9645,4.4217,1242.0,Kansas,114.892,92.8668,0.920381,49.4,44.6,19.2,17.5,34.9,31.6,66.5888,8.74019
2015,1458,1332,1458.0,Wisconsin,130.542,95.8447,0.972161,54.8,47.7,12.4,15.8,32.1,23.7,58.7189,11.258,1332.0,Oregon,115.798,101.285,0.823458,52.3,48.0,16.9,16.7,30.2,31.5,66.3149,2.95439
2015,1112,1462,1112.0,Arizona,119.167,89.1855,0.965536,53.5,45.1,16.5,20.6,34.5,22.4,66.1067,8.94257,1462.0,Xavier,117.404,97.3874,0.895633,53.3,50.0,18.1,18.8,31.3,27.3,64.9273,1.26713
2015,1246,1452,1246.0,Kentucky,121.769,86.1481,0.981652,51.5,39.6,16.3,21.3,39.5,31.8,62.8339,12.9584,1452.0,West Virginia,111.945,95.5384,0.860865,46.1,52.7,18.7,28.0,40.1,31.1,67.9887,3.94818
2015,1323,1455,1323.0,Notre Dame,126.963,100.9,0.933534,58.3,47.9,14.5,17.3,27.9,32.2,63.3024,8.4422,1455.0,Wichita St.,116.125,93.7393,0.921487,50.3,45.8,15.0,21.3,34.5,27.4,61.9645,4.4217
2015,1458,1314,1458.0,Wisconsin,130.542,95.8447,0.972161,54.8,47.7,12.4,15.8,32.1,23.7,58.7189,11.258,1314.0,North Carolina,121.174,94.6464,0.944875,51.6,45.4,18.2,17.7,40.0,31.2,69.2838,6.38167
2015,1181,1428,1181.0,Duke,126.79,92.8024,0.973109,56.6,46.5,16.3,18.6,35.8,30.2,65.7698,10.5568,1428.0,Utah,116.472,90.9676,0.944915,55.2,43.0,18.2,18.3,31.3,28.4,60.7299,3.65454
2015,1211,1417,1211.0,Gonzaga,121.999,95.1975,0.945459,57.9,44.2,16.1,17.1,33.9,28.0,64.5667,7.87254,1417.0,UCLA,113.406,98.8769,0.828733,49.6,48.5,17.6,17.9,33.8,28.6,66.1675,-0.0491262
2015,1257,1301,1257.0,Louisville,110.968,89.6268,0.921021,47.7,44.0,17.2,21.3,34.7,30.8,64.9462,5.66077,1301.0,N.C. State,115.638,99.0916,0.855182,49.3,45.5,16.0,14.9,33.9,30.2,64.1303,0.0
2015,1277,1328,1277.0,Michigan St.,117.907,94.8071,0.924672,53.2,44.9,17.5,16.5,33.5,27.0,63.3279,2.97339,1328.0,Oklahoma,112.99,90.7304,0.925749,49.3,44.1,17.6,19.7,31.5,31.4,66.8912,4.24923
2015,1246,1323,1246.0,Kentucky,121.769,86.1481,0.981652,51.5,39.6,16.3,21.3,39.5,31.8,62.8339,12.9584,1323.0,Notre Dame,126.963,100.9,0.933534,58.3,47.9,14.5,17.3,27.9,32.2,63.3024,8.4422
2015,1458,1112,1458.0,Wisconsin,130.542,95.8447,0.972161,54.8,47.7,12.4,15.8,32.1,23.7,58.7189,11.258,1112.0,Arizona,119.167,89.1855,0.965536,53.5,45.1,16.5,20.6,34.5,22.4,66.1067,8.94257
2015,1181,1211,1181.0,Duke,126.79,92.8024,0.973109,56.6,46.5,16.3,18.6,35.8,30.2,65.7698,10.5568,1211.0,Gonzaga,121.999,95.1975,0.945459,57.9,44.2,16.1,17.1,33.9,28.0,64.5667,7.87254
2015,1277,1257,1277.0,Michigan St.,117.907,94.8071,0.924672,53.2,44.9,17.5,16.5,33.5,27.0,63.3279,2.97339,1257.0,Louisville,110.968,89.6268,0.921021,47.7,44.0,17.2,21.3,34.7,30.8,64.9462,5.66077
2015,1181,1277,1181.0,Duke,126.79,92.8024,0.973109,56.6,46.5,16.3,18.6,35.8,30.2,65.7698,10.5568,1277.0,Michigan St.,117.907,94.8071,0.924672,53.2,44.9,17.5,16.5,33.5,27.0,63.3279,2.97339
2015,1458,1246,1458.0,Wisconsin,130.542,95.8447,0.972161,54.8,47.7,12.4,15.8,32.1,23.7,58.7189,11.258,1246.0,Kentucky,121.769,86.1481,0.981652,51.5,39.6,16.3,21.3,39.5,31.8,62.8339,12.9584
2015,1181,1458,1181.0,Duke,126.79,92.8024,0.973109,56.6,46.5,16.3,18.6,35.8,30.2,65.7698,10.5568,1458.0,Wisconsin,130.542,95.8447,0.972161,54.8,47.7,12.4,15.8,32.1,23.7,58.7189,11.258
